site,Plot ID,Plot ID_input,Plant ID,Plant No. in plot,Leaf No. (n),"Leaf Length, L(n), >2.5cm","L(n+1), <2.5cm",Leaf No. (n),"Leaf Length, L(n), >2.5cm","L(n+1), <2.5cm",Leaf No. (n),"Leaf Length, L(n), >2.5cm","L(n+1), <2.5cm",PIT1,PIT2,PIT3,Planting Date,T1 Date,T2Date,T3Date,T1 (DAP),T2(DAP),T3(DAP)
1,197,,P3,,2,10,1.5,4,2.5,0.5,4,7.4,1.3,2.730736259,4,4.623989103,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,198,198,P1,,4,4.4,1.4,5,6.7,2.3,6,6.2,2.3,4.493666808,5.92201484,6.915915459,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,198,,P2,,4,4.2,1.1,5,6.2,2.3,6,5.3,2,4.387224756,5.915915459,6.771031405,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,198,,P3,,4,3.3,1,5,6.5,2,6,5.2,1.8,4.232537492,5.810679502,6.690345226,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,199,199,P1,,2,8.5,2,3,14,1.1,3,16.5,1.4,2.845780203,3.677255441,3.764959552,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,199,,P2,,3,2.9,0.4,3,10.2,0.6,3,15.6,1.3,3.074921704,3.496290543,3.73684063,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,199,,P3,,2,1,1.4,3,5.3,1.7,4,3.6,0.6,4.723228344,3.660830402,4.203511197,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,200,200,P1,,3,5.4,1.9,4,7.8,2.1,5,6.2,1.7,3.73726663,4.867127575,5.701942801,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,200,,P2,,3,2.7,0.9,4,3.2,1.4,4,10,2.4,3.070052959,4.298616761,4.971395469,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,200,,P3,,3,5.4,2.3,5,3.2,0.8,6,3.1,1,3.902305094,5.178071905,6.190128141,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,201,201,P1,,2,5.8,1.8,3,3.6,1,5,3,1,2.719244391,3.284669747,5.165956233,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,201,,P2,,2,5.6,1.8,3,8.1,1.6,4,4.5,0.5,2.710563987,3.724830143,4.26751324,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,201,,P3,,2,5.1,1,3,4.3,1.2,4,2.6,0.4,2.437596408,3.424921309,4.02095345,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,202,202,P1,,3,2.8,1,4,2.6,0.4,4,6.8,0.5,3.11006852,4.02095345,4.383373611,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,202,,P2,,3,3.6,0.3,3,9.6,0.6,4,9.2,0.6,3.146743184,3.485276578,4.47725233,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,202,,P3,,3,4.1,1.4,4,5,2,5,3.6,0.5,3.460390374,4.756470797,5.184715373,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,203,203,P1,,2,7.2,1.4,3,4.8,1.2,4,2.6,0.7,2.645935892,3.470553155,4.02988959,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,203,,P2,,2,4.5,0.6,2,12,1.7,3,4.6,0.8,2.291719581,2.802657349,3.348596857,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,203,,P3,,2,7.4,1.7,3,7.4,1.4,4,5,1.1,2.737796497,3.651762287,4.457786464,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,204,204,P1,,2,3.9,1.9,3,6.1,1.8,4,3.5,1.1,2.618372695,3.730845145,4.290700614,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,204,,P2,,2,3.8,1.9,3,6.1,1.7,4,5.1,1.2,2.604071324,3.698149489,4.492736509,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,204,,P3,,2,3.9,2,3,5.5,1.5,3,5,1.6,2.66586742,3.606840365,3.60832572,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,205,205,P1,,2,7.1,2.4,3,8.7,2,4,3.9,0.3,2.96236307,3.848219822,4.173370215,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,205,,P2,,2,6.3,1.8,3,6.7,1.4,4,3.3,0.6,2.737776359,3.629659283,4.162857925,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,205,,P3,,3,3.2,1,4,4.3,0.8,5,2.7,0.7,3.212233939,4.322474521,5.057011273,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,206,206,P1,,1,8.4,0.3,2,8.7,0.7,2,13.3,2.1,1.36370546,2.494854484,2.905541843,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,206,,P2,,2,8.4,0.8,3,3.6,0.8,3,9.8,1,2.515417933,3.242436403,3.598537591,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,206,,P3,,1,6.3,0.8,2,3.3,1.4,3,5.3,0.7,1.447866431,2.323787581,3.371182996,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,207,207,P1,,2,5.5,1.5,3,3.5,2.1,4,4.3,1.9,2.606840365,3.658683161,4.663993751,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,207,,P2,,2,5.9,2,3,5.9,1.6,4,3.6,0.8,2.793730371,3.658004108,4.242436403,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,207,,P3,,2,5.4,1.4,3,5.8,1.7,4,2.7,0.6,2.570481502,3.685745471,4.051168272,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,208,208,P1,,3,3.1,0.4,3,10.2,0.7,4,2.8,0.3,3.105050609,3.524846622,4.050738306,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,208,,P2,,3,2.9,0.7,4,3.6,0.3,4,9.5,0.8,3.104419235,4.146743184,4.539517457,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,208,,P3,,3,2.7,0.5,4,2.7,0.3,4,6.5,0.4,3.045636319,4.035026479,4.342711479,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,209,209,P1,,2,3.3,0.7,3,3.2,0.7,3,7,2.2,2.179048239,3.162426566,3.889556297,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,209,,P2,,3,2.9,0.7,4,3.2,0.9,5,2.3,0.7,3.104419235,4.194606128,4.929906922,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,209,,P3,,2,8.1,2,4,2.8,1,5,3,0.6,2.840465534,4.11006852,5.113282753,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,210,210,P1,,2,7.1,1.1,3,5.3,1.4,4,2.9,1,2.559745104,3.564450547,4.139399369,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,210,,P2,,2,6.4,2,3,7.6,2.1,4,6.3,1,2.808155959,3.864444169,4.502164617,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,210,,P3,,3,3,1.1,3,10.5,2.2,4,6.7,1.5,3.181721493,3.918208518,4.65868559,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,211,211,P1,,2,8.4,1.8,3,7.6,2.4,4,6,1.3,2.786747298,3.96458513,4.572428065,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,211,,P2,,2,6.1,1.4,3,4.2,1.5,4,2.5,0.3,2.606052465,3.503869473,4,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,211,,P3,,2,4.9,1.7,3,3,0.9,3,6.6,1.1,2.635688695,3.151433285,3.54180203,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,212,212,P1,,2,6.4,2,4,3.3,1,4,7.4,2.1,2.808155959,4.232537492,4.861574051,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,212,,P2,,3,6.2,2,4,2.6,0.6,4,5.8,2.4,3.802772552,4.026747406,4.953736973,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,212,,P3,,3,3.9,1.4,4,2.6,0.5,4,7,2.2,3.434049729,4.023789469,4.889556297,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,213,213,P1,,2,4.3,1.8,3,4.5,1.5,4,3.9,0.6,2.622768294,3.535026479,4.23757095,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,213,,P2,,3,2.6,0.8,4,3.3,1,4,8.2,2.4,3.033275821,4.232537492,4.966775337,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,213,,P3,,3,4.1,1.4,3,5.4,1.7,4,4.6,1.3,3.460390374,3.666315749,4.482527034,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,214,214,P1,,3,5.2,1.8,4,2.7,0.5,4,6.9,1.8,3.690345226,4.045636319,4.755529082,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,214,,P2,,3,6.6,2,4,2.6,0.9,4,7.2,2.3,3.813100467,4.036970261,4.926933349,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,214,,P3,,2,7.2,2,3,7.1,2.2,4,5.3,1.7,2.825796194,3.890893404,4.660830402,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,215,215,P1,,3,4.2,2,4,7.7,0.6,4,15.2,2.3,3.699242055,4.440795196,4.955845047,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,215,,P2,,3,3.1,1.3,4,4.6,0.3,5,2.7,0.4,3.247528206,4.223354971,5.040303393,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,215,,P3,,3,3.8,1.2,4,3.3,0.2,4,8.5,1.2,3.363249569,4.099035336,4.625094523,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,216,216,P1,,3,3.4,0.8,4,4,0.6,4,8.2,2,3.212509963,4.247745864,4.841852862,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,216,,P2,,3,2.7,0.7,4,3.3,0.6,4,9,1.9,3.057011273,4.162857925,4.823555345,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,216,,P3,,2,7,2,3,6.9,1.6,4,4.8,0.9,2.821878873,3.694641346,4.389686003,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,217,217,P1,,2,4.1,2,3,4.4,0.7,3,9.6,1.5,2.689145749,3.307523319,3.724814859,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,217,,P2,,2,6.6,1.5,3,5.8,1.2,4,3.6,1.1,2.655221343,3.53414647,4.307553842,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,217,,P3,,2,6.6,2,3,6.3,1.3,4,4.1,1.5,2.813100467,3.585646604,4.491979597,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,218,218,P1,,2,4.1,0.8,2,13.5,2.4,3,8.3,2.3,2.302727496,2.976365505,3.935027979,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,218,,P2,,2,4.2,1.3,3,6.4,1.2,4,3.4,0.8,2.44238495,3.561541513,4.212509963,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,218,,P3,,2,6.5,1.5,3,6.9,1.4,4,3.6,1.2,2.651631515,3.63648864,4.331912466,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,219,219,P1,,2,4.7,2,3,7.2,1.5,4,5.3,1.1,2.738834799,3.674346271,4.47787948,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,219,,P2,,2,5.3,1.1,3,3.7,1,3,9.2,1.6,2.47787948,3.299650121,3.744862143,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,219,,P3,,2,6,2,3,5,1.2,3,14.6,2,2.796885986,3.485697734,3.887747658,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,220,220,P1,,2,8.5,1.3,3,5.9,1.1,4,2.9,0.8,2.651741063,3.511216992,4.115245961,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,220,,P2,,3,3,1.2,4,2.7,0.6,4,7.7,1.6,3.198977847,4.051168272,4.71596082,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,220,,P3,,2,6.3,1.3,3,6.1,1.1,4,2.6,0.8,2.585646604,3.52072924,4.033275821,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,221,221,P1,,2,7,1.6,3,6,1.1,4,2.8,0.5,2.697618313,3.51605948,4.065782959,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,221,,P2,,3,2.6,0.9,4,3.8,1,4,8.7,2.4,3.036970261,4.31364045,4.968302319,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,221,,P3,,3,3.6,1.8,4,4.3,0.9,5,3.2,0.8,3.526068812,4.346760085,5.178071905,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,222,222,P1,,3,2.3,0.3,3,8.9,0.4,3,14.9,2.1,2.959064093,3.409290962,3.911018034,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,222,,P2,,3,2.3,0.5,3,5.8,1.6,4,4.4,0.3,2.945361381,3.653464599,4.210499917,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,222,,P3,,2,6.4,2.1,3,7.4,0.5,3,11.7,0.9,2.843539533,3.402723344,3.601687556,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,223,223,P1,,2,5.3,1.6,3,7.6,1.8,4,4.3,1.2,2.627380885,3.771929444,4.424921309,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,223,,P2,,2,5.4,1.6,3,5.3,1.2,4,2.6,0.6,2.633106858,3.505872858,4.026747406,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,223,,P3,,3,3.3,1.7,4,4.3,1.1,4,10.8,2.3,3.418564989,4.397801191,4.946088443,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,224,224,P1,,3,2.8,1.4,4,5.7,1.3,4,11.7,1.8,3.163498732,4.557590405,4.824498512,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,224,,P2,,2,3.1,1.6,3,8,1.7,4,4.2,0.8,2.325237184,3.750994853,4.312860336,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,224,,P3,,2,6.7,2,3,10,2.2,4,6.5,0.7,2.815425252,3.915572928,4.42877328,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,225,225,P1,,3,3.1,1.1,4,3.2,1.2,4,9.4,2.1,3.207618043,4.251685069,4.883669199,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,225,,P2,,3,3.1,0.8,4,4.1,1.3,5,2.8,0.8,3.158807034,4.430686454,5.090462991,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,225,,P3,,3,2.9,1.4,4,4.7,1.4,5,3.7,1.2,3.203806864,4.521242546,5.348168887,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,226,226,P1,,2,3.8,1.3,3,3.5,1.1,3,9.1,1.8,2.390356115,3.290700614,3.797280746,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,226,,P2,,3,4.6,1.5,4,4.9,1.5,4,11.9,2.2,3.544146317,4.568475648,4.924272965,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,226,,P3,,3,3.8,1.3,4,3,1.1,4,7.5,1.4,3.390356115,4.181721493,4.654547271,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,227,227,P1,,2,7.4,1.6,3,7.2,0.3,3,12.5,0.4,2.708590279,3.332842158,3.467585373,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,227,,P2,,3,4.1,0.9,4,3.1,0.3,4,7.8,2,3.326242003,4.092109998,4.83604159,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,227,,P3,,2,7.5,1.9,4,3.4,0.4,4,10.2,0.7,2.800125983,4.143679997,4.524846622,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,228,228,P1,,3,3.3,1,3,4,1.3,4,3,1,3.232537492,3.418178702,4.165956233,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,228,,P2,,2,3.1,0.6,3,2.7,0.6,3,7.5,1.2,2.130987545,3.051168272,3.599488923,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,228,,P3,,2,2.8,0.7,3,2.7,0.9,3,6.6,1.5,2.081749366,3.070052959,3.655221343,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,229,229,P1,,2,3.3,0.9,2,9.5,1.5,3,3.2,0.3,2.21368073,2.723253745,3.10428694,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,229,,P2,,2,7,1.1,3,3.8,0.7,3,9.7,1.5,2.556370601,3.247512131,3.726342552,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,229,,P3,,2,5,1.3,3,4.3,0.6,3,11.2,2.4,2.514557746,3.275369706,3.97349987,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,230,230,P1,,2,7.1,2.3,4,3.3,0.9,5,2.8,1,2.92602673,4.21368073,5.11006852,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,230,,P2,,2,6.1,1.8,3,7.6,2.2,4,5.4,1.2,2.730845145,3.896882866,4.512013692,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,230,,P3,,2,6.7,1.9,3,6.6,1.7,4,4.2,1,2.782236816,3.715680691,4.361507482,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,231,231,P1,,2,3.2,0.4,2,9.7,1.9,2,13.9,2.4,2.118714603,2.831661928,2.976758411,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,231,,P2,,2,5.2,1.8,3,5.5,0.9,3,11.9,0.9,2.690345226,3.435585664,3.604302383,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,231,,P3,,2,3.7,0.8,3,2.8,0.7,3,7,1.3,2.255989642,3.081749366,3.611577877,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,232,232,P1,,2,3.4,0.4,2,11.6,1.5,3,3.5,1.1,2.143679997,2.75027346,3.290700614,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,232,,P2,,2,3.6,0.6,2,14.5,1.7,3,4.5,0.9,2.203511197,2.820079864,3.365212389,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,232,,P3,,2,3.9,0.8,2,12.8,1.4,3,4.9,0.9,2.280714713,2.737991149,3.397112105,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,233,233,P1,,1,9.2,1.9,2,5.7,0.7,2,11.5,2,1.826013938,2.392999515,2.872431071,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,233,,P2,,3,3,0.6,3,12.1,2,4,6.6,1.4,3.113282753,3.876035374,4.626067675,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,233,,P3,,3,3.4,0.5,3,12.5,1.2,4,3,0.9,3.16040538,3.686793994,4.151433285,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,234,234,P1,,2,5.6,2.1,3,3.1,0.9,3,6.8,2.4,2.822238798,3.173931015,3.960802878,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,234,,P2,,2,5.8,1,3,4.8,1.4,4,4.8,0.7,2.478745852,3.529422985,4.338819032,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,234,,P3,,2,4.1,1.4,3,8.1,1.9,4,5.7,1.5,2.460390374,3.810734538,4.617359389,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,235,235,P1,,2,8.8,1.8,3,5.9,1.7,4,2.9,0.5,2.792998551,3.690062677,4.08443231,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,235,,P2,,3,4.4,1.3,4,4.8,0.7,5,2.6,0.3,3.463660707,4.338819032,5.018162074,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,235,,P3,,2,9.3,1.9,3,6,1.9,4,3.6,0.8,2.827198294,3.76133967,4.242436403,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,236,236,P1,,3,4.4,1.9,4,5.6,1.9,5,5.1,1.6,3.67319246,4.746106376,5.615016483,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,236,,P2,,3,3.2,1.2,4,7.3,2.2,5,5.8,1.9,3.251685069,4.893420409,5.754089736,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,236,,P3,,3,3.3,1.7,4,5.7,2,5,5.9,2,3.418564989,4.786938313,5.793730371,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,237,237,P1,,2,5.4,1.1,3,4.3,0.6,4,2.6,0.4,2.484013359,3.275369706,4.02095345,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,237,,P2,,2,6.7,2,3,5.8,2,4,6.5,1.6,2.815425252,3.790418615,4.681632497,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,237,,P3,,3,3,0.8,3,9.3,2,4,5.5,1,3.137938908,3.854806226,4.462506668,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,238,238,P1,,2,4.1,1.2,3,3.8,1.1,3,8.4,2.1,2.40262893,3.337753822,3.874230617,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,238,,P2,,3,3.9,1.4,4,3.9,1.3,4,8.4,1.8,3.434049729,4.404770478,4.786747298,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,238,,P3,,3,2.6,0.5,4,3.5,1.3,6,3,0.5,3.023789469,4.339734125,6.101755598,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,239,239,P1,,3,3.2,0.7,4,4.4,1.1,5,3.9,1,3.162426566,4.407787714,5.326740252,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,239,,P2,,3,5.1,2.1,5,3.6,0.7,6,2.8,0.8,3.803501905,5.222668024,6.090462991,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,239,,P3,,2,7.6,1.6,3,5.5,1.7,4,7.4,2.1,2.713577869,3.671530565,4.861574051,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,240,240,P1,,3,2.7,1.4,4,4.9,1.1,5,5,1.8,3.117179414,4.45045398,5.678457724,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,240,,P2,,3,2.9,1.4,4,5.4,2,5,5.4,1.6,3.203806864,4.775340395,5.633106858,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
1,240,,P3,,3,3.6,2.1,4,6.4,2,5,5,2.3,3.676522228,4.808155959,5.892622643,3/24/2016,4/13/2016,4/16/2016,4/19/2016,20,23,26
2,241,,P1,,2,9.4,1.9,4,3,0.4,5,3,0.8,2.828354224,4.090486517,5.137938908,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,241,,P2,,2,11.4,2.4,4,5.8,1.9,6,3.5,1.3,2.973800895,4.754089736,6.339734125,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,241,,P3,,2,9.4,2.4,4,7.9,2.4,6,3.5,1.2,2.970099055,4.965735941,6.314330362,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,242,,P1,,4,3.4,1.3,5,3.1,1.4,6,2.6,0.6,4.319826428,5.270604221,6.026747406,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,242,,P2,,4,4.8,1.2,5,7.6,1.4,6,6.9,2,4.470553155,5.657252044,6.819809274,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,242,,P3,,4,4.5,1.8,5,6.5,1.1,6,3.9,0.6,4.641484896,5.537864199,6.23757095,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,243,,P1,,3,4.2,0.6,4,4.4,0.4,5,2.8,1,3.26660727,4.23575417,5.11006852,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,243,,P2,,3,3.3,0.3,4,3.8,0.4,5,2.6,0.2,3.115781427,4.185986701,5.015291028,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,243,,P3,,2,7.4,0.9,3,4.4,1.4,4,5.3,2.1,2.515078982,3.493666808,4.81166652,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,244,,P1,,3,3.9,0.6,4,4.9,1.7,5,6.1,2.4,3.23757095,4.635688695,5.956238081,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,244,,P2,,3,5,0.7,4,5.7,1,5,5.8,1.7,3.352546996,4.473537179,5.685745471,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,244,,P3,,2,8.2,1.3,3,5.1,0.3,4,4,1.1,2.644946705,3.251640001,4.364066141,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,245,,P1,,3,2.6,0.3,3,9.9,2.4,5,6.9,1.4,3.018162074,3.971192595,5.63648864,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,245,,P2,,2,6.8,0.7,2,6.9,1.3,3,2.7,0.2,2.440109499,2.608229538,3.029569811,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,245,,P3,,2,6.2,0.4,2,7.8,1,2,8,1.9,2.331379633,2.553926223,2.809099052,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,246,,P1,,3,3.2,0.4,4,5.3,1.3,6,2.6,0.4,3.118714603,4.534685359,6.02095345,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,246,,P2,,3,8.8,1.9,3,13.8,1.9,7,5.6,2.1,3.8209686,3.861592289,7.822238798,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,246,,P3,,2,8.7,0.9,3,7.8,0.9,4,4.2,0.9,2.549672209,3.526900348,4.336781761,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,247,,P1,,3,2.6,0.3,4,22.8,0.6,5,3,2,3.018162074,4.6076749,5.449660287,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,247,,P2,,3,6.5,0.8,4,6.7,1.4,5,4.6,1.4,3.456103197,4.629659283,5.512587205,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,247,,P3,,2,10.4,1.5,3,10.7,2.2,5,3.8,1.3,2.736190215,3.919184175,5.390356115,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,248,,P1,,3,5.1,0.9,2,4.3,2.1,3,5.7,1.5,3.411016588,2.756719942,3.617359389,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,248,,P2,,3,2.9,0.6,3,9,1.3,4,5.5,2,3.094202843,3.662029107,4.779415431,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
